unix,open,high,low,close
1641709860,41798.65,41799.88,41782.52,41782.52
1641709800,41789.66,41789.66,41789.66,41789.66
1641709740,41789.66,41789.66,41789.66,41789.66
1641709680,41789.66,41789.66,41789.66,41789.66
1641709620,41774.49,41794.41,41774.49,41794.41
1641709560,41756.23,41774.14,41750.44,41750.44
1641709500,41745.95,41748.54,41745.95,41748.54
1641709440,41758.25,41758.25,41742.17,41742.17
1641709380,41772.03,41772.03,41756.05,41756.05
1641709320,41795.28,41795.28,41795.28,41795.28
1641709260,41795.51,41795.51,41792.53,41795.28
1641709200,41760.12,41760.12,41760.12,41760.12
1641709140,41761.89,41772.28,41761.89,41772.28
1641709080,41771.04,41771.04,41747,41752.26
1641709020,41775.52,41775.52,41775.52,41775.52
1641708960,41809.79,41810.55,41809.79,41810.54
1641708900,41812.82,41826.69,41809.79,41826.69
1641708840,41788.76,41809.79,41788.76,41809.79
1641708780,41784.44,41789.19,41775.14,41783.55
1641708720,41805.79,41831.7,41794,41794
1641708660,41805.79,41805.79,41805.79,41805.79
1641708600,41796.58,41817.11,41796.58,41797.93
1641708540,41792.21,41792.21,41764.53,41767.11
1641708480,41758.27,41787.64,41758.27,41787.64
1641708420,41764.18,41764.18,41741.82,41754.43
1641708360,41730.27,41761.71,41728.11,41761.71
1641708300,41718.73,41731.44,41715.35,41730.39
1641708240,41717.28,41717.28,41683.42,41708.59
1641708180,41743.88,41743.88,41703.36,41716.92
1641708120,41783.02,41783.02,41729.18,41743.88
1641708060,41787.84,41801,41787.69,41801
1641708000,41773.65,41787.84,41763.57,41787.84
1641707940,41747.43,41765.69,41746.07,41765.69
1641707880,41737.87,41737.87,41720.76,41720.76
1641707820,41770.64,41770.64,41737.61,41737.99
1641707760,41782.64,41782.64,41773.65,41773.65
1641707700,41759.8,41783.06,41759.8,41783.06
1641707640,41727.77,41767.8,41727.77,41767.8
1641707580,41740.35,41753.53,41740.35,41753.07
1641707520,41787.08,41787.08,41729.79,41729.79
1641707460,41814,41814,41779,41785.43
1641707400,41847.01,41847.01,41847.01,41847.01
1641707340,41869.59,41869.59,41856.72,41856.72
1641707280,41898.19,41898.19,41898.19,41898.19
1641707220,41892.39,41898.96,41889.44,41896.49
1641707160,41860.65,41879.68,41860.65,41879.68
1641707100,41879.04,41879.04,41872.97,41872.97
1641707040,41903.53,41903.53,41903.53,41903.53
1641706980,41896.96,41896.96,41872.85,41872.85
1641706920,41846.44,41911.33,41835.11,41911.33
1641706860,41854.82,41858.34,41854.82,41858.34
1641706800,41886.48,41886.48,41886.48,41886.48
1641706740,41908.09,41911.9,41879.27,41879.27
1641706680,41894.06,41908.09,41894.06,41908.09
1641706620,41878.2,41894.06,41878.2,41894.06
1641706560,41867.17,41876.86,41865.22,41876.86
1641706500,41865.24,41875.74,41865.24,41875.74
1641706440,41824.63,41850.97,41824.63,41850.53
1641706380,41830.71,41830.71,41830.71,41830.71
1641706320,41825.88,41842.8,41824.26,41831.54
1641706260,41846.58,41846.58,41833.05,41833.05
1641706200,41872.66,41872.66,41849.23,41849.23
1641706140,41855.27,41875.96,41855.27,41855.85
1641706080,41871.13,41876.82,41850.85,41850.85
1641706020,41857.12,41868.36,41857.12,41868.36
1641705960,41838.94,41855.06,41838.94,41855.06
1641705900,41856.52,41856.53,41812.42,41826.01
1641705840,41887.03,41893.66,41874.91,41874.91
1641705780,41868.18,41887.51,41868.18,41874.15
1641705720,41873.06,41877.7,41856.18,41868.18
1641705660,41858.34,41861.89,41858.34,41861.89
1641705600,41832.33,41873.91,41832.33,41870.09
1641705540,41938.12,41938.12,41832.34,41832.34
1641705480,41949.24,41949.24,41949.24,41949.24
1641705420,41944.85,41957.22,41944.85,41957.22
1641705360,41993.98,41993.98,41944.06,41944.06
1641705300,41992.3,41992.3,41992.3,41992.3
1641705240,42050.14,42050.14,41979.97,42009.55
1641705180,42051.06,42051.06,42051.06,42051.06
1641705120,42044.76,42044.76,42044.76,42044.76
1641705060,42042.54,42059.29,42042.54,42050.84
1641705000,42036.91,42041.09,42036.91,42041.09
1641704940,42022.85,42026.21,42014.18,42014.18
1641704880,42019.42,42026.32,42005.11,42022.85
1641704820,42023.23,42023.23,42016.68,42019.5
1641704760,42013.39,42022.63,42013.39,42015.16
1641704700,42026.41,42026.41,42026.41,42026.41
1641704640,42032.57,42032.57,42026.41,42026.41
1641704580,42022.75,42022.75,42022.75,42022.75
1641704520,42072.43,42072.43,42032.68,42032.68
1641704460,42086.32,42089.41,42071.56,42071.56
1641704400,42104.54,42104.54,42104.54,42104.54
1641704340,42109.88,42109.88,42109.88,42109.88
1641704280,42059.76,42069.83,42059.76,42067.54
1641704220,42048.81,42050.49,42041.27,42041.27
1641704160,42059.76,42059.76,42023.4,42049.98
1641704100,42081.81,42081.81,42054.46,42059.76
1641704040,42064.45,42064.45,42041.9,42052.34
1641703980,42071.12,42071.12,42071.12,42071.12
1641703920,42068.82,42095.12,42068.82,42086.53
1641703860,42077.21,42077.57,42060.23,42061.92
1641703800,42040.55,42081.68,42040.55,42081.68
1641703740,42024.48,42024.48,42012.89,42019.68
1641703680,42024.48,42024.48,42024.48,42024.48
1641703620,42019.04,42019.04,42019.04,42019.04
1641703560,41976.97,42023.8,41967.6,42023.8
1641703500,41998.72,41998.72,41998.72,41998.72
1641703440,41980.19,41980.19,41964.24,41968.16
1641703380,41969.25,41981.91,41969.25,41981.91
1641703320,42033.28,42033.77,42033.28,42033.77
1641703260,42046.82,42046.82,42037.02,42037.02
1641703200,41990.79,42006.72,41990.79,42002.19
1641703140,42017.75,42021.3,42017.75,42021.3
1641703080,42017.76,42017.76,41995.47,42005.43
1641703020,42017.09,42045.99,42017.09,42026.04
1641702960,42018.94,42035.09,42013.58,42035.09
1641702900,42013.13,42014.87,42013.13,42014.87
1641702840,42002.22,42011.37,41995.28,42011.37
1641702780,41998.03,42000.18,41975.17,41975.17
1641702720,41996.47,41996.47,41989.07,41989.07
1641702660,42010.47,42014.87,41987.96,41987.96
1641702600,41990.69,41990.69,41990.69,41990.69
1641702540,41968.51,41970.83,41966.45,41966.45
1641702480,41989.92,42001.59,41979.6,41979.6
1641702420,41973.96,41982.98,41965.8,41982.98
1641702360,41962,41989.92,41957.4,41989.92
1641702300,41947.75,41948.05,41947.75,41948.05
1641702240,41997.19,42017.7,41969.78,41969.78
1641702180,41994.54,41994.54,41975.17,41982.46
1641702120,41966.39,41998.51,41966.39,41998.51
1641702060,41952.76,41966.49,41949.05,41949.05
1641702000,41901.31,41916.03,41901.31,41916.03
1641701940,41896.68,41896.92,41896.68,41896.92
1641701880,41901.66,41905.85,41883.11,41891.28
1641701820,41941.73,41941.74,41892.3,41894.32
1641701760,41949.35,41949.35,41873,41946.11
1641701700,41925.34,41945.55,41914.38,41935.32
1641701640,41939.95,41939.95,41923.78,41923.78
1641701580,41931.94,41931.94,41915.18,41917.4
1641701520,41930.5,41932.94,41928.32,41928.32
1641701460,41908.26,41947.12,41908.26,41947.12
1641701400,41869.44,41920.41,41864.81,41920.41
1641701340,41898.56,41898.56,41887.06,41887.06
1641701280,41860.79,41886.78,41860.79,41886.78
1641701220,41865.83,41887.36,41865.35,41865.74
1641701160,41820.82,41837.57,41820.82,41837.57
1641701100,41846.28,41846.28,41820.31,41828.3
1641701040,41845.48,41845.69,41845.48,41845.69
1641700980,41878.18,41878.18,41840.33,41844.3
1641700920,41905.54,41905.54,41894.2,41897.83
1641700860,41863.4,41911.38,41863.4,41895.03
1641700800,41845.38,41863.4,41845.38,41863.4
1641700740,41850,41852.24,41850,41852.24
1641700680,41856.12,41860.38,41841.15,41848.89
1641700620,41829.84,41848.23,41824.03,41841.52
1641700560,41829.87,41829.87,41801,41807.76
1641700500,41834.42,41850.36,41813.36,41819.74
1641700440,41845.96,41845.96,41829.57,41829.57
1641700380,41819.32,41834.11,41806.08,41834.11
1641700320,41852.86,41852.86,41830.83,41843.15
1641700260,41854.86,41854.86,41846.26,41846.26
1641700200,41877.92,41877.92,41871.51,41871.51
1641700140,41880.87,41886.61,41880.87,41886.61
1641700080,41876.74,41880.93,41843.35,41876.12
1641700020,41889.74,41901.74,41878.93,41878.93
1641699960,41864.42,41889.74,41864.42,41889.74
1641699900,41873.7,41882.14,41873.7,41882.14
1641699840,41866.46,41866.46,41838.88,41846.39
1641699780,41897.6,41897.97,41887.59,41887.59
1641699720,41883.77,41883.77,41883.77,41883.77
1641699660,41889.93,41889.93,41884.1,41884.1
1641699600,41890.1,41890.1,41852.29,41874.95
1641699540,41893.57,41893.57,41891.79,41891.79
1641699480,41916.7,41921.97,41889,41889
1641699420,41995.08,41995.08,41921.98,41921.98
1641699360,41977.18,41999.44,41977.18,41999.44
1641699300,41965.4,41978.15,41962.39,41971.73
1641699240,41967.75,41974.17,41967.75,41974.17
1641699180,41967.48,41967.5,41967.48,41967.5
1641699120,41961.75,41962.53,41961.75,41962.53
1641699060,41982.63,41982.63,41962.64,41962.76
1641699000,41984.78,42006.56,41981.39,41981.39
1641698940,42022.8,42022.8,42014.96,42014.96
1641698880,42029.56,42042.15,42029.56,42042.15
1641698820,42017.37,42042.15,42017.37,42042.15
1641698760,42006.65,42017.37,42002.66,42017.37
1641698700,42015.6,42017.37,42015.6,42017.37
1641698640,42006.34,42006.34,41990.61,41992.03
1641698580,42033.21,42039.2,42033.21,42039.18
1641698520,42007.49,42007.49,41969.23,41993.04
1641698460,41957.47,41993.49,41953.06,41993.49
1641698400,41943.13,41957.47,41916.34,41957.47
1641698340,41938.04,41940.24,41925.45,41927.09
1641698280,41938.65,41950.85,41938.65,41950.85
1641698220,41968.85,41972.41,41948.4,41948.4
1641698160,42022.57,42022.57,41976.21,41980.64
1641698100,41974.03,42032.12,41974.03,42032.12
1641698040,41980.18,41995.9,41973.78,41983.08
1641697980,41962.11,41962.11,41962.11,41962.11
1641697920,41979.24,41988.98,41965.37,41988.98
1641697860,41988.41,41988.41,41950,41950
1641697800,41977.26,41993.05,41977.26,41993.05
1641697740,41984.28,42006.98,41984.28,42006.98
1641697680,42010.28,42011.18,42006.43,42006.43
1641697620,42011.4,42011.4,42004.79,42005.93
1641697560,42018.32,42018.32,41999.02,42012.91
1641697500,42030.62,42040.08,42005.85,42005.85
1641697440,42005.55,42047.12,42005.55,42030.6
1641697380,42014.92,42014.92,42014.92,42014.92
1641697320,42071.34,42071.34,42048.75,42048.75
1641697260,42082.74,42082.74,42041.85,42050.66
1641697200,42113.02,42113.02,42084.46,42084.46
1641697140,42154.06,42154.06,42114.83,42124.09
1641697080,42171.33,42171.33,42118.63,42118.63
1641697020,42160.03,42176.6,42160.03,42176.6
1641696960,42091.16,42137.43,42085.8,42137.43
1641696900,42115.56,42115.56,42089.01,42091.16
1641696840,42104.5,42118.98,42100,42110.33
1641696780,42067.82,42113.36,42067.82,42102.12
1641696720,42101.64,42117.86,42101.64,42111.03
1641696660,42178.27,42178.27,42092.57,42094.59
1641696600,42128.78,42185,42128.78,42185
1641696540,42185,42185,42158.09,42158.09
1641696480,42172,42174.38,42137.26,42154.73
1641696420,42138.77,42165.94,42138.77,42164.1
1641696360,42112.88,42121.04,42106.09,42111.73
1641696300,42128.76,42128.76,42125.32,42125.32
1641696240,42127.81,42147.86,42111.24,42125.98
1641696180,42056.96,42109.12,42056.96,42109.12
1641696120,42028.61,42101,42028.61,42080.48
1641696060,42036.37,42036.37,42018.58,42018.58
1641696000,42003.94,42017.44,42000,42016.23
1641695940,41979.18,42004.77,41979.18,41991.47
1641695880,42024.74,42039.9,41985.1,41985.1
1641695820,42003.36,42033.5,41998.64,42033.5
1641695760,41999.97,42018.42,41999.97,42018.42
1641695700,41976.37,42009.83,41976.37,41998.29
1641695640,42022.6,42022.6,41980.06,41980.06
1641695580,41993.05,42018.63,41993.05,42018.63
1641695520,41977.51,41993.48,41977.51,41980.77
1641695460,42004.75,42010.23,42004.75,42010.23
1641695400,42029.38,42033.5,42004.75,42004.75
1641695340,42012.28,42026.38,41984.99,42021.85
1641695280,42031.09,42031.09,42031.09,42031.09
1641695220,42004.53,42021.12,42004.53,42021.12
1641695160,41983.12,42015.36,41980.78,42013.93
1641695100,41938.87,41974.43,41934.08,41972.66
1641695040,41953.65,41953.65,41952.13,41952.13
1641694980,41918.17,41959.37,41916.47,41949.21
1641694920,41941.61,41941.61,41918.17,41928.22
1641694860,41970.55,41983.12,41934.29,41934.29
1641694800,41948.89,41983.12,41928.31,41970.55
1641694740,41913.72,41953.81,41913.72,41953.81
1641694680,41911.79,41916.42,41911.79,41916.42
1641694620,41894.54,41911.85,41881.6,41911.85
1641694560,41858.84,41919.28,41858.84,41919.28
1641694500,41890.15,41890.15,41844.96,41844.96
1641694440,41865.98,41885.94,41847.73,41882.44
1641694380,41894.15,41909.19,41865.11,41871.75
1641694320,41894.15,41894.15,41889.82,41889.82
1641694260,41864,41904.55,41864,41895.76
1641694200,41811.17,41849.81,41796.38,41849.81
1641694140,41821,41827.75,41819.67,41819.67
1641694080,41822.03,41826.25,41822.03,41825.51
1641694020,41847.43,41860.52,41834.94,41834.94
1641693960,41860.67,41862.24,41855.43,41860.82
1641693900,41846.8,41862.98,41844.39,41862.98
1641693840,41811.16,41839.95,41799.03,41839.95
1641693780,41828.65,41843.7,41795.89,41813.73
1641693720,41821.17,41821.17,41793.71,41816.56
1641693660,41823.59,41853.18,41823.59,41853.18
1641693600,41806.68,41827.53,41806.68,41820.2
1641693540,41822.24,41822.24,41822.24,41822.24
1641693480,41830.84,41850,41817.6,41850
1641693420,41760.52,41805.05,41760.52,41805.05
1641693360,41670.97,41739.77,41654.66,41739.77
1641693300,41693.71,41701.32,41658.06,41667.93
1641693240,41713.53,41723.12,41693.8,41693.8
1641693180,41662.5,41662.5,41662.5,41662.5
1641693120,41668.74,41668.74,41668.74,41668.74
1641693060,41691.05,41691.05,41643.72,41643.72
1641693000,41707.98,41739.77,41707.98,41708.55
1641692940,41706.92,41713.16,41706.92,41713.16
1641692880,41699.52,41705.4,41690.85,41705.4
1641692820,41651.8,41698.08,41651.8,41698.08
1641692760,41635.78,41640.22,41635.78,41640.22
1641692700,41649.46,41649.46,41628.88,41637.67
1641692640,41662.01,41669.88,41638.88,41643.79
1641692580,41697.65,41697.65,41682.54,41684.72
1641692520,41728.82,41728.82,41710.99,41710.99
1641692460,41702.29,41709.74,41689.16,41709.74
1641692400,41740.28,41740.28,41698.01,41714.64
1641692340,41758.76,41779.11,41758.76,41765.08
1641692280,41730.01,41738.93,41719.53,41738.93
1641692220,41711,41735.46,41711,41730.21
1641692160,41643.74,41710.24,41643.74,41704.21
1641692100,41657.6,41658.56,41654.2,41658.39
1641692040,41655.23,41673.01,41643.81,41668.25
1641691980,41706.17,41706.17,41693.15,41696.98
1641691920,41728.79,41728.79,41728.79,41728.79
1641691860,41690.33,41690.33,41690.33,41690.33
1641691800,41633.37,41698.09,41618.43,41698.09
1641691740,41650.68,41650.68,41625,41646.4
1641691680,41669,41675.76,41666.67,41675.24
1641691620,41688.53,41706.88,41681.1,41694.62
1641691560,41699.54,41706.43,41697.87,41697.87
1641691500,41720.35,41748.77,41704,41704
1641691440,41671.82,41671.82,41671.82,41671.82
1641691380,41693.78,41705.41,41681.53,41696.96
1641691320,41715.99,41715.99,41706.78,41708.99
1641691260,41753.81,41753.81,41753.81,41753.81
1641691200,41783.34,41785.56,41758.89,41773.67
1641691140,41774.33,41774.96,41752.67,41774.96
1641691080,41716.27,41762.75,41716.27,41745.44
1641691020,41727.42,41730.63,41700.78,41730.63
1641690960,41729.78,41730.37,41728.05,41730.37
1641690900,41770.11,41770.11,41731.72,41738.7
1641690840,41832.34,41832.34,41764.01,41764.01
1641690780,41851.97,41851.97,41847.82,41847.82
1641690720,41879.52,41890.39,41839.48,41856.93
1641690660,41892.71,41929.5,41892.71,41921.32
1641690600,41900.44,41900.44,41878.79,41878.79
1641690540,41875.4,41890.08,41856.21,41869.52
1641690480,41831.41,41861.48,41831.41,41861.48
1641690420,41848.19,41858.13,41832.02,41858.13
1641690360,41902.36,41902.36,41866.25,41871.97
1641690300,41809.13,41908,41809.13,41891.35
1641690240,41766.71,41783.22,41766.71,41783.22
1641690180,41720.94,41737.79,41720.94,41737.79
1641690120,41704.92,41717.93,41704.92,41717.93
1641690060,41738.65,41738.65,41719.47,41731.16
1641690000,41786.01,41787.57,41773.04,41773.48
1641689940,41739.76,41785.11,41714.37,41785.11
1641689880,41740.18,41740.18,41740.18,41740.18
1641689820,41752.88,41752.88,41746.39,41746.39
1641689760,41759.41,41798.07,41759.41,41798.07
1641689700,41785.76,41785.76,41750.67,41758.05
1641689640,41771.66,41783.4,41771.66,41781.05
1641689580,41820,41829.58,41791.62,41791.63
1641689520,41816.32,41816.32,41816.32,41816.32
1641689460,41753.88,41816.32,41753.88,41816.32
1641689400,41688.45,41775.93,41688.45,41756.26
1641689340,41735.08,41735.08,41689.94,41690.86
1641689280,41714.68,41755.57,41714.68,41730.35
1641689220,41703.85,41707.6,41680.17,41707.6
1641689160,41712.7,41749.52,41712.7,41733.48
1641689100,41595.75,41764.7,41595.75,41764.7
1641689040,41565.01,41594.74,41565.01,41594.74
1641688980,41602.32,41602.32,41576.45,41590.51
1641688920,41618.36,41624.26,41618.36,41624.26
1641688860,41576.12,41630.19,41576.12,41630.19
1641688800,41616.08,41616.08,41578.9,41578.9
1641688740,41623.66,41626.58,41617.83,41617.83
1641688680,41587.82,41617.6,41587.82,41617.6
1641688620,41606,41608.19,41594.4,41608.19
1641688560,41556.93,41600.98,41556.93,41596.8
1641688500,41531.32,41548.27,41525.32,41525.32
1641688440,41553.79,41560.59,41553.79,41553.94
1641688380,41510.87,41564.54,41510.87,41564.54
1641688320,41556.9,41563.17,41529.8,41529.8
1641688260,41520.84,41560.26,41520.84,41548.92
1641688200,41481.92,41543.3,41481.92,41543.3
1641688140,41533.82,41533.82,41487.13,41487.13
1641688080,41508.08,41530.95,41508.08,41530.95
1641688020,41517.7,41563.79,41517.7,41563.79
1641687960,41550.06,41555.82,41532.37,41532.37
1641687900,41511.42,41571.86,41511.42,41562.23
1641687840,41485.49,41492.63,41485.49,41492.63
1641687780,41513.27,41513.27,41471.7,41471.7
1641687720,41492.42,41504.99,41489.75,41489.75
1641687660,41559.34,41559.34,41496.91,41496.91
1641687600,41567.9,41567.9,41528.77,41528.77
1641687540,41531.78,41588.12,41531.78,41585.48
1641687480,41534.15,41554.6,41534.15,41552.58
1641687420,41633.84,41633.84,41548.23,41548.23
1641687360,41606.27,41655.17,41583.42,41655.17
1641687300,41647.24,41685.85,41647.24,41656.47
1641687240,41603.08,41609.39,41596.9,41609.39
1641687180,41640.16,41640.16,41636.91,41636.91
1641687120,41474.16,41648.8,41467.94,41609.05
1641687060,41459.46,41459.46,41383.25,41427.07
1641687000,41405,41425.48,41401,41425.48
1641686940,41499.96,41499.96,41423.56,41423.56
1641686880,41432.91,41487.94,41432.91,41487.94
1641686820,41467.4,41499.41,41441.16,41473.05
1641686760,41537,41554.8,41463.35,41464.31
1641686700,41592.77,41592.77,41546.01,41546.01
1641686640,41625.8,41625.8,41582.25,41593.5
1641686580,41607.23,41607.23,41582.25,41582.25
1641686520,41647,41647,41613.67,41627.78
1641686460,41689.62,41700.74,41689.27,41700.74
1641686400,41697.32,41697.32,41683.36,41683.36
1641686340,41700,41700,41681.42,41690.77
1641686280,41703.06,41711.57,41658.63,41711.57
1641686220,41716.2,41716.2,41669,41711.13
1641686160,41722.92,41729.54,41720.12,41727.23
1641686100,41757.78,41773.23,41730,41740.88
1641686040,41741.41,41767.91,41741.41,41767.91
1641685980,41735.3,41746.2,41723.81,41746.2
1641685920,41762.53,41784.52,41756.16,41767.03
1641685860,41766.43,41774.45,41702.93,41729.14
1641685800,41799.55,41799.55,41765.61,41782.88
1641685740,41808.38,41824.17,41808.38,41815.55
1641685680,41861.18,41861.18,41806.7,41806.7
1641685620,41846.4,41868.7,41846.4,41861.12
1641685560,41859.25,41883.1,41855.02,41866.91
1641685500,41876.99,41876.99,41850.69,41850.69
1641685440,41895.35,41910,41880,41881.96
1641685380,41880.38,41894.03,41880.38,41894.03
1641685320,41881.05,41886.53,41879.2,41882.88
1641685260,41870.32,41870.32,41870.32,41870.32
1641685200,41888.08,41898.98,41870.32,41870.32
1641685140,41876.88,41885.23,41876.88,41885.23
1641685080,41842.32,41871.56,41842.32,41871.56
1641685020,41822.16,41822.16,41822.16,41822.16
1641684960,41826.87,41826.87,41820.34,41820.34
1641684900,41833.37,41840.25,41829.47,41840.25
1641684840,41800.05,41800.05,41780.79,41786.33
1641684780,41765.61,41821.6,41765.61,41821.6
1641684720,41816.58,41816.58,41790.66,41790.66
1641684660,41805.81,41805.81,41802.88,41802.88
1641684600,41795.92,41831.13,41785.03,41826.92
1641684540,41816.44,41816.44,41775.78,41798.03
1641684480,41829.35,41829.35,41797.94,41808.12
1641684420,41806.2,41806.2,41806.2,41806.2
1641684360,41858.3,41858.3,41858.3,41858.3
1641684300,41845.16,41845.16,41827.02,41827.02
1641684240,41871.04,41879.69,41866.77,41866.96
1641684180,41847.03,41859.97,41825.19,41846.27
1641684120,41863.28,41863.28,41863.28,41863.28
1641684060,41860.73,41883.47,41845.48,41883.47
1641684000,41885.67,41885.67,41854.36,41877.42
1641683940,41928.58,41928.58,41901.53,41906.06
1641683880,41862.62,41910.37,41860.43,41908.4
1641683820,41871.75,41898.19,41868.31,41878.03
1641683760,41928.68,41944.58,41898.67,41898.67
1641683700,41878.52,41928.17,41851.8,41928.17
1641683640,41874.6,41877.66,41846.48,41846.48
1641683580,41889.95,41907.82,41863.36,41863.36
1641683520,41896.53,41902.79,41877.64,41877.64
1641683460,41833.76,41850.75,41823,41828.23
1641683400,41876.78,41882.12,41835.63,41835.63
1641683340,41900.97,41905.88,41860,41860
1641683280,41949.98,41949.98,41888.88,41888.88
1641683220,41955.53,41955.53,41930,41930
1641683160,41902.22,41957.42,41902.22,41950
1641683100,41911.12,41933.59,41885.92,41888.82
1641683040,41882.9,41908.8,41867,41908.8
1641682980,41900,41900.01,41871,41890.35
1641682920,41940,41940,41909.1,41909.1
1641682860,41921.84,41924.47,41915.57,41915.57
1641682800,41957.96,41957.96,41891.24,41912.08
1641682740,41944.73,41944.73,41936.77,41936.77
1641682680,41946.45,41959.4,41940.7,41959.4
1641682620,41992.15,42000,41940.84,41945.67
1641682560,41965.41,41999.79,41965.41,41993.03
1641682500,41960.19,41963.85,41944.71,41963.85
1641682440,41911.68,41965.96,41898.26,41898.26
1641682380,41911,41932.57,41911,41932.57
1641682320,42032.1,42033.62,41900,41900
1641682260,41990.83,42040.95,41990.83,42040.95
1641682200,42045.1,42048.78,41958.18,41988.23
1641682140,42143.32,42143.32,42065.24,42065.24
1641682080,42176.98,42176.98,42143.32,42143.32
1641682020,42199.2,42199.2,42176.75,42176.75
1641681960,42198.75,42199.8,42197.09,42197.09
1641681900,42196.74,42196.74,42187.71,42187.71
1641681840,42199.21,42199.8,42171,42171.61
1641681780,42201.94,42204.89,42197.51,42198.36
1641681720,42215.15,42220.84,42210.73,42210.73
1641681660,42159.27,42216.06,42159.27,42216.06
1641681600,42139.77,42159.33,42130.22,42156.49
1641681540,42149.57,42149.89,42140.74,42144.02
1641681480,42081.75,42146.33,42081.75,42146.33
1641681420,42065,42083.5,42045.77,42081.75
1641681360,42117.74,42117.74,42117.74,42117.74
1641681300,42149.57,42149.57,42123.59,42136.49
1641681240,42157.14,42159.33,42135.47,42149.57
1641681180,42215.32,42215.32,42145.06,42145.06
1641681120,42208.89,42216.5,42208.89,42216.5
1641681060,42207.37,42210.77,42192.62,42192.62
1641681000,42304.48,42308.73,42215.25,42215.25
1641680940,42289.19,42315.31,42289.19,42303.26
1641680880,42183.2,42315.31,42177.77,42315.31
1641680820,42185.8,42200.15,42165.75,42165.75
1641680760,42146.98,42167.71,42131.8,42167.71
1641680700,42126.94,42133,42078.5,42130.5
1641680640,42156.17,42184.23,42145.21,42145.21
1641680580,42159.34,42206.82,42159.34,42164.96
1641680520,42090,42185,42079.84,42185
1641680460,42072.48,42088.88,42058.35,42088.88
1641680400,42070.87,42083.94,42057.1,42067.63
1641680340,42083.94,42083.94,42055.92,42072.5
1641680280,42021.97,42058.84,42016.98,42058.84
1641680220,42083.72,42083.94,42044.25,42057.43
1641680160,41969.84,42083.94,41969.84,42083.94
1641680100,41975.96,41975.96,41930.28,41960.1
1641680040,42065.85,42065.85,41998.38,41998.38
1641679980,41916.77,42083.94,41916.77,42050.35
1641679920,41867.86,41921,41862.93,41911
1641679860,41892.03,41906.7,41844.78,41859.97
1641679800,41891.34,41892.35,41891.34,41892.35
1641679740,41908.42,41911.13,41878.39,41878.39
1641679680,41831.95,41885.02,41810.81,41885.02
1641679620,41880.15,41880.15,41807.98,41807.98
1641679560,41831.02,41850.55,41829.89,41829.89
1641679500,41886.32,41897.16,41800.13,41827.07
1641679440,41878.35,41890.27,41878.35,41890.27
1641679380,41804.1,41865.01,41804.1,41865.01
1641679320,41843.03,41843.03,41815.95,41824.84
1641679260,41809.08,41819.98,41764.56,41811.81
1641679200,41789.12,41821.74,41779.81,41819.09
1641679140,41800,41828.24,41800,41801.94
1641679080,41826.54,41826.54,41790.06,41801.84
1641679020,41859.91,41875.65,41839.44,41839.44
1641678960,41890.13,41890.13,41859.91,41859.91
1641678900,41802.56,41895.95,41764.79,41866.65
1641678840,41826.89,41826.89,41776.47,41776.47
1641678780,41760.77,41798.46,41746.87,41746.87
1641678720,41782.82,41809.57,41755.21,41755.21
1641678660,41867.94,41867.94,41801,41801
1641678600,41853.41,41902.36,41836.78,41890.01
1641678540,41849.91,41904.86,41849.91,41874.89
1641678480,41851.41,41893.9,41822.17,41822.17
1641678420,41856.03,41882.54,41832.88,41882.54
1641678360,41952.89,41953.79,41811.3,41867.38
1641678300,41975.08,42020.17,41961.8,42000.33
1641678240,41945.29,41986.44,41926.91,41975.08
1641678180,41926.91,42047.38,41926.91,41953.01
1641678120,41777.46,41952,41777.46,41952
1641678060,41732,41809,41705.98,41768.34
1641678000,41526.11,41708,41526.11,41708
1641677940,41548.94,41553.93,41513.1,41526.04
1641677880,41517.25,41582.25,41517.25,41552.04
1641677820,41488.75,41542.64,41488.75,41518.54
1641677760,41528.54,41551.09,41450.07,41520.48
1641677700,41498.95,41532.3,41492.1,41520.18
1641677640,41460.39,41529.91,41460.39,41501.64
1641677580,41475.74,41503.49,41445.64,41452.66
1641677520,41482.14,41498.49,41463.32,41470.7
1641677460,41512,41538.44,41496.16,41501.33
1641677400,41426.76,41508.08,41408.25,41486.6
1641677340,41344.48,41409.48,41342.17,41409.48
1641677280,41343.45,41350.02,41317.73,41336.17
1641677220,41363.2,41379.9,41323.62,41353
1641677160,41438.95,41449.45,41354.3,41363.2
1641677100,41423.63,41433.94,41398.66,41420.07
1641677040,41309.68,41432.91,41309.68,41373.96
1641676980,41306.62,41326.36,41281.66,41325.98
1641676920,41277.85,41333.65,41271.28,41303.22
1641676860,41239.83,41304.39,41239.83,41277.85
1641676800,41186.36,41234.63,41186.36,41233.51
1641676740,41150.9,41185.57,41150.9,41185.57
1641676680,41147.64,41150.9,41128.27,41150.9
1641676620,41158.1,41169.25,41116.29,41140.38
1641676560,41156.39,41205.63,41144.11,41145.06
1641676500,41170.83,41176.53,41128.64,41156.95
1641676440,41167.21,41176.1,41124.79,41165.61
1641676380,41179.03,41180.62,41134.51,41178.45
1641676320,41148.72,41181.06,41132.84,41177.48
1641676260,41140.48,41174,41140.48,41147.05
1641676200,41111.42,41160,41111.42,41144.89
1641676140,41115.46,41115.46,41072.97,41086.73
1641676080,41108.93,41121.5,41090.91,41094.3
1641676020,41133.65,41133.65,41105.86,41105.86
1641675960,41135.85,41143.46,41080.28,41121.51
